canonical_smiles,affinity_nM
N=c1c2c(n(Cc3ccc(Cl)cc3)c3c1CCC3)CCC2,11802.5
CCCCc1nc(N2CCN(C(=O)c3ccco3)CC2)c(C#N)c2c1CCCC2,11851.5
CS(=O)(=O)c1ccc(-c2ccc3ncc(S(=O)(=O)N4CCN(c5ccccn5)CC4)n3n2)cc1,12000.0
CNC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccccc2C1=O,12000.0
CS(=O)(=O)c1ccc(-c2ccc3ncc(S(=O)(=O)N4CCN(Cc5ccccc5)CC4)n3n2)cc1,12000.0
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC,12000.0
CCOC(=O)CCCn1c(=O)c2nccnc2n(C)c1=O,12000.0
CC(=O)NC(c1ccc(Cl)cc1Cl)c1ccc2cccnc2c1O,12006.0
COc1ccc(C2=Nn3c([n+](C)c4ccccc43)SC2)cc1,12244.5
Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1NS(=O)(=O)c1cccs1,12300.0
COc1cccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccs2)c1,12300.0
O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,12400.0
NC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCC(Cc4ccccc4)CC3)cn2)CC1,12400.0
Nc1nc2ccccc2n1Cc1ccccc1Cl,12500.0
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,12500.0
O=c1[nH]c(CCl)nc2cc(-c3ccc(F)cc3)sc12,12569.5
COc1ccccc1NC(=O)CSc1nc2sc(C)c(C)c2c(=O)n1C,12682.0
Cc1ccc(Nc2nc(N)nc(CCl)n2)c(C)c1,12781.0
Nc1ccc(S(=O)(=O)Nc2nccc(/C=C/c3cccc(Br)c3)n2)cc1,12791.5
CN(C(=O)C(C)(C)C)c1ccc(OCC(=O)N2CCc3ccccc3C2)cc1,12857.0
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccccc1Cl,12900.0
COC(=O)c1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccccc2)cc1,12909.5
CCOC(=O)CCCn1cc(CN)c2cc(OC)c(OC)cc2c1=O,13000.0
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,13000.0
CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,13000.0
COc1ccc(CNc2ncnc3sccc23)cc1OC,13000.0
CCCCc1c(C)c(C#N)c2[nH]c3ccccc3n2c1=O,13135.0
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(C)=O)CC2)cc1,13200.0
C=CCN(c1ccccc1OC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,13200.0
N#Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,13300.0
Cc1cc(C(=O)CSc2nnc(-c3ccco3)o2)c(C)n1-c1ccc2c(c1)OCCO2,13304.5
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccc(Cl)cc1,13400.0
Cc1cccc(CN2CCN(C(=O)CCl)CC2)c1,13885.5
Clc1c(Cl)c(Cl)c2[nH]nnc2c1Cl,13910.0
COc1ccc(CC(=O)Nc2ccncc2Cl)cc1,13969.0
O=C1Sc2c(S(=O)(=O)Nc3ccc(O)cc3)cc(S(=O)(=O)Nc3ccc(O)cc3)c3cccc1c23,14000.0
CCOC(=O)CCCn1c(N=[N+]=[N-])nc2cc(OC)c(OC)cc2c1=O,14000.0
COc1ccc(Cl)cc1/C=C/c1ccc2cccc(O)c2n1,14005.5
CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2CC1C,14100.0
COc1ccc(C)cc1NC(=O)CSc1ccc(-c2sc(C)nc2C)nn1,14137.0
Cc1[nH]n(-c2cccc(Cl)c2)c(=O)c1-c1ccc(Cl)cc1,14156.0
CCn1c(=O)c2cnc3c(OC)cccc3c2n(-c2ccc(OC)c(OC)c2)c1=O,14200.0
O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccc(Br)cc1,14249.0
CC(=O)c1cccc(NS(=O)(=O)c2ccc(NC(=O)N3CCCCC3)cc2)c1,14278.0
COc1ccc2c(c1)c(=O)oc1c(C)c(OCc3ccc(C(=O)O)cc3)ccc12,14442.0
COc1ccc(CNC(=O)c2ccc3ccccc3n2)cc1OC,14539.5
Cc1ccc(NC(=O)CCC(=O)NN=Cc2ccccc2O)cc1,14672.0
Cc1ccc(C(=O)c2cnc3cc4c(cc3c2S(=O)(=O)c2ccccc2)OCCO4)cc1,14727.5
Cc1ccc(O)c(C(=O)c2cc(C#N)c3nc4ccccc4n3c2)c1,14835.5
COc1ccc2nc(Nc3nc(C)c(C(C)=O)s3)sc2c1,14851.0
COCCn1c(C)cc(C(=O)CSc2ncnc3sc4c(c23)CCC4)c1C,14969.0
CCOC(=O)CCCn1cc(C(C)=O)c2cc(OC)c(OC)cc2c1=O,15000.0
CCCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nccnc21,15000.0
CCN1CCN(S(=O)(=O)c2cnc3ccc(-c4cccnc4)nn23)CC1,15000.0
CCN1CCN(S(=O)(=O)c2cnc3ccc(-c4ccc(S(C)(=O)=O)cc4)nn23)CC1,15000.0
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cccc(O)c2C1=O,15000.0
CCOC(=O)CCCn1cnc2cc(OC)c(OC)c(N)c2c1=O,15000.0
CN(Cc1ccc(F)cc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,15100.0
C[C@@H](Nc1ccnc2ccc(-c3cnc(C(C)(C)O)nc3)cc12)c1cc(N2CCCC2)ccc1F,15125.0
Cc1ccc(C(C)C)c(OCc2ccc(-c3nnco3)cc2)c1,15241.0
CC1Cc2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)ccc2N1C(=O)C1CC1,15300.0
O=C(NC(=S)Nc1sc2c(c1C(=O)O)CCCC2)c1ccccc1,15500.0
CC(C)(C)NC(=S)NN=Cc1cc(Br)c(O)c(Br)c1,15600.0
CC(=O)c1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccs2)cc1,15626.5
Cc1cc(N=NCc2ccccc2[N+](=O)[O-])nc(-n2nc(C)cc2C)n1,15632.5
COc1ccccc1OCCCOc1cccc(/C=C2\SC(=O)NC2=O)c1,15673.5
CCOc1ccccc1C(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,15744.0
Cc1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)c2ccccc2n1,15792.0
O=C(CNc1cccc2ccccc12)N/N=C/c1ccc([N+](=O)[O-])o1,15794.0
NC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c([N+](=O)[O-])c1,15953.0
Cc1cc(C)c(-c2ccc(NCCc3ccc(S(N)(=O)=O)cc3)nn2)c(O)c1,16000.0
CCCCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nccnc21,16000.0
O=C(NC(=S)N1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cccc(Br)c1,16066.5
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc2ccccc2o1,16125.5
O=C1NC(=O)N(Cc2ccco2)C(=O)/C1=C/C=C/c1ccco1,16205.5
Cc1cccc(-n2[nH]c3c4c(ccc3c2=O)C(=O)c2ccccc2C4=O)c1,16300.0
COc1cc(S(=O)(=O)NCc2ccncc2)ccc1Br,16460.0
CC(C)(C)C(=O)NC(N)=Nc1nc2ccccc2o1,16500.0
CCc1cc(C(=O)NC2CCCN(Cc3ccccc3F)C2)n(C)n1,16519.5
COCCN(CC(=O)NC1CCCCC1)C(=O)/C=C/C(=O)c1ccc(OC)cc1O,16577.0
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,16600.0
C=CCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,16800.0
O=C(C(Cl)Cl)N1c2ccccc2OCC1c1ccccc1,16861.5
O=c1cc(-c2ccccc2)nc2cc(-c3ccc(Br)cc3)[nH]n12,16873.0
CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,16900.0
CS(=O)(=O)c1ccc2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(F)c(F)c4)c3)sc2c1,16900.0
COc1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccc(Br)cc3)c2)cn1,17263.0
Oc1cccc(CN=Nc2ccc(Cl)nn2)c1O,17483.0
O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C/C=C/c1ccco1,17494.0
O=C(O)C1CN(C(=O)c2ccc(-c3ccc4nc5c(n4n3)C(c3ccccc3OC(F)F)NCC5O)cc2)C1,17500.0
NC(=O)c1ccc(-c2ccc3nc4c(n3n2)[C@@H](c2ccccc2OC(F)F)NC[C@@H]4O)cc1Cl,17500.0
CC(C)(O)c1ncc(-c2cc3c(cc2F)nc2n3[C@@H](c3ccccc3OCc3ccccc3)[C@H]3C[C@@H]23)cn1,17500.0
O=C(NC1CC1)c1ccc(-c2ccc3nc4c(n3n2)C(c2ccccc2OC(F)F)NCC4O)cc1,17500.0
CC(C)(O)c1ncc(-c2cc3c(cc2F)nc2n3[C@H](c3ccccc3Oc3ccccc3F)[C@@H]3C[C@H]23)cn1,17500.0
OCc1ccc(-c2ccc3nc4n(c3c2)[C@@H](c2ccccc2)[C@H]2CNC[C@@H]42)cn1,17500.0
CC(C)(O)c1ncc(-c2cc3c(cc2F)nc2n3[C@H](c3ccccc3OCc3ccncc3)[C@@H]3C[C@H]23)cn1,17500.0
O=C(c1ccccc1)N1C[C@H]2[C@@H](C1)c1nc3ccc(-c4ccc(CO)nc4)cc3n1[C@H]2c1ccccc1,17500.0
COc1ccc(-c2ccc3nc4c(n3n2)[C@@H](c2ccccc2OC(F)F)NC[C@@H]4O)cn1,17500.0
CC(C)(O)c1ncc(-c2ccc3nc4c(n3n2)[C@H](c2ccccc2OC(F)F)OC[C@@H]4O)cn1,17500.0
CC(=O)N1C[C@H]2[C@@H](C1)c1nc3ccc(-c4ccc(CO)nc4)cc3n1[C@H]2c1ccccc1,17500.0
CNC(=O)c1ccc(-c2ccc3nc4n(c3c2)[C@@H](c2cc(C)ccc2C)[C@H]2[C@H](c3ccccc3)[C@@H]42)cn1,17500.0
Fc1cc2nc3n(c2cc1Br)[C@@H](c1ccccc1OC(F)F)[C@H]1C[C@@H]31,17500.0
OCc1ccc(-c2ccc3nc4n(c3c2)[C@@H](c2ccccc2)[C@H]2CC=CC[C@@H]42)cn1,17500.0
COc1ccc(-c2ccc3nc4c(n3n2)C(c2ccccc2OC(F)F)NCC4F)cn1,17500.0
CC(C)(C)OC(=O)N1C[C@H]2[C@@H](C1)c1nc3ccc(-c4ccc(CO)nc4)cc3n1[C@H]2c1ccccc1,17500.0
CC(=NNC(=O)c1cc(Br)ccc1O)c1ccccn1,17637.0
CCCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,17700.0
Cc1ccc(/C=C2/SC(=S)N(c3ccc(S(=O)(=O)Nc4nccs4)cc3)C2=O)cc1,17770.5
Cc1ccc2c(c1)c(/C=C/c1cc[n+](C)cc1)c(C)n2C,17967.5
COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,18000.0
O=S(=O)(c1cnc2ccc(-c3cccnc3)nn12)N1CCN(Cc2ccccc2)CC1,18000.0
CCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nsnc21,18000.0
Cc1cc(C(=O)COc2cccnc2[N+](=O)[O-])c(C)n1Cc1ccco1,18232.0
COc1ccccc1-c1nc(C#N)c(N2CCN(c3cccc(Cl)c3)CC2)o1,18541.0
O=C(Nc1nc2c(Cl)cccc2s1)c1ccc([N+](=O)[O-])o1,18569.0
CC(C)N1C(=O)/C(=C/C=C/c2ccco2)C(=O)N(Cc2ccco2)C1=O,18801.0
Cc1cc(SCC(=O)OCC(=O)C(C#N)c2nc3ccccc3[nH]2)c(C)cc1Br,18916.0
COc1cccc(OCc2cc(C(=O)NCc3cnc4ccccn34)no2)c1,18944.5
CCOC(=O)CCCn1c(=O)c2nccnc2n(C2CCOC2)c1=O,19000.0
CCOc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(F)cc2)c([N+](=O)[O-])c1,19007.0
CN1C(=O)C(=NNC(=S)Nc2ccccc2F)c2cc(S(=O)(=O)N3CCOCC3)ccc21,19093.5
O=C(N/N=C/c1ccc([N+](=O)[O-])s1)C1COc2ccccc2O1,19140.5
O=C(CNC(=O)c1cccc(Br)c1)NN=Cc1cc(Br)cc(Br)c1O,19438.0
CSc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,19600.0
O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccc([N+](=O)[O-])o1,19700.0
CCOC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)N(C(C)=O)CC(C)S3)CC1,19720.0
CC(=O)NC(c1cccc([N+](=O)[O-])c1)c1ccc2cccnc2c1O,19764.0
COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(F)c(C)c3)n2)cc1,19900.0
CC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,19900.0
COc1cc([N+](=O)[O-])ccc1-c1ccc(/C=N/NC(=O)c2ccccc2O)o1,19905.0
CC1CCc2c(sc(NC(=O)c3cccs3)c2C(=O)O)C1,20000.0
CCOc1ccccc1-n1c(SCC(=O)Nc2ccccc2C(=O)O)nc2ccccc2c1=O,20000.0
O=C(/C=C/c1cccs1)Nc1sc2c(c1C(=O)O)CCCC2,20000.0
N#CC1(c2ccccc2)CCN(S(=O)(=O)c2cnc3ccc(-c4cncc(C(F)(F)F)c4)nn23)CC1,20000.0
Cc1[nH]n(-c2ccccc2)c(=O)c1C=NNC(=O)c1cccc(F)c1,20000.0
COc1cccc(C=NNC(=O)c2c(C)nc3ccc(Cl)cn23)c1O,20000.0
CCCCCOc1ccc(/C=C/c2c([N+](=O)[O-])c(=O)n(C)c(=O)n2C)cc1,20000.0
CCS(=O)(=O)C1=NN2C(=N)C(=Cc3ccc(OCCOc4cccc(OC)c4)c(OC)c3)C(=O)N=C2S1,20000.0
Oc1c(Br)cc(Br)cc1CN=Nc1ccc(Cl)nn1,20000.0
CCOc1cc(C=C2C(=N)N3N=C(S(C)(=O)=O)SC3=NC2=O)ccc1OCCOc1cccc(OC)c1,20000.0
CCN1CCN(S(=O)(=O)c2cnc3ccc(-c4ccc(OC)nc4)nn23)CC1,20000.0
COc1ccccc1N1CCN(C(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)C2)CC1,20000.0
Cc1cccc(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccc(N5CCOCC5)cc4c3=O)CC2)c1C,20000.0
Cc1nc(Nc2cnc(/C=C/c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)cn2)cc(N2CCNCC2)n1,20000.0
CCN1CCN(S(=O)(=O)c2cnc3ccc(-c4ccc(OC)cc4)nn23)CC1,20000.0
COc1cccc(C(=O)Nc2sc3c(c2C(=O)O)CCCC3)c1,20000.0
O=c1c2cc(Br)ccc2nc(-c2ccc(Cl)cc2)n1O,20000.0
COc1ccc(C)cc1NC(=O)c1sc2ncnc(N3CCN(c4ccccn4)CC3)c2c1C,20000.0
COc1ccc(NC(=O)c2c(Nc3ccccc3)sc(C(=O)c3ccc(F)cc3)c2N)cc1,20000.0
Cc1cccc(NC(=O)c2cccc(NS(=O)(=O)c3ccc(Cl)cc3)c2)c1,20000.0
O=c1c([N+](=O)[O-])cc(Cl)c[c-]1C[NH+]=Nc1ccccn1,20000.0
C[C+](Cn1nnc([N+](=O)[O-])n1)[N-]NC(=O)c1ccc(Cl)c(Cl)c1,20000.0
O=C(O)C(Cc1ccccc1)N1C(=O)/C(=C/c2cccc3ccccc23)SC1=S,20000.0
Cc1ccc(C)c(-n2[nH]c3c4c(ccc3c2=O)C(=O)c2ccccc2C4=O)c1,20000.0
O=C1C=C(c2ccccc2)C[C@H](c2cccs2)[C@H]1n1nnc([N+](=O)[O-])n1,20000.0
Cc1ccc2cccc(N=Cc3c(C)[nH]n(-c4ccccc4)c3=O)c2n1,20000.0
CCOC(=O)CCCn1cc(F)c2cc(OC)c(OC)cc2c1=O,20000.0
Cc1cc(NC(=O)c2ccc(C)s2)n(-c2nc3ccccc3[nH]2)n1,20000.0
CC(=O)Nc1ccc(C(=O)Nc2nc(-c3cc(C)n(Cc4ccccc4)c3C)cs2)cc1,20000.0
CCOC(=O)CCCn1c(=O)c2nccnc2n(CC(C)C)c1=O,20000.0
Cc1ccc(O)c(/[NH+]=C/c2c[c-](Cc3ccccc3)cc([N+](=O)[O-])c2=O)c1,20000.0
Cc1ccc(C)c(SCC(=O)OCC(=O)C(C#N)c2nc3ccccc3[nH]2)c1,20000.0
Cc1nc(N2CCC(C)CC2)c2c(C)c(C(=O)Nc3cc(F)ccc3C)sc2n1,20000.0
Nc1[nH]n2c(=O)cc(-c3ccccc3)nc2c1N=Nc1ccc2c(c1)OCO2,20000.0
O=C1C=C(Nc2ccccc2O)c2ccccc2C1=O,20000.0
Cc1ccc2c(C)ccc(O)c2n1,20000.0
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(/C=C/c4cnc(Nc5cc(N6CCNCC6)nc(C)n5)cn4)c3)cc2C(F)(F)F)CC1,20000.0
O=S(=O)(Nc1nc2ccccc2[nH]1)c1ccc(Cl)cc1,20000.0
CCOC(=O)c1sc(N2C(=O)C(=O)C(C(=O)c3ccco3)C2c2cccc([N+](=O)[O-])c2)nc1C,20000.0
COc1ccc(NS(=O)(=O)c2ccc3oc(SC(C)C(N)=O)nc3c2)cc1,20000.0
Cc1cc(C(=O)Nc2ccccc2C(=O)O)ccc1NC(=O)COc1ccccc1Cl,20000.0
CC(=O)Nc1ccc(SCC(=O)c2cc(C)n(Cc3cccs3)c2C)cc1,20000.0
COc1ccc(-c2cc(=O)oc3cc(OCC(=O)Nc4ccc(CCO)cc4)ccc23)cc1,20000.0
COCCN(Cc1ccccc1)C(=O)c1cc(-c2ccc(OC)c(OC)c2)nc2ccccc12,20000.0
COc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)o2)cc1,20000.0
O=C1C(=O)N(c2nccs2)C(c2ccccc2)C1C(=O)c1ccc2c(c1)OCCO2,20000.0
Cc1c(C(=O)OCC(=O)c2c(N)n(CC(C)C)c(=O)n(C)c2=O)oc2ccccc12,20000.0
O=C(NN=Cc1ccccn1)c1ccc(Cl)cc1,20000.0
COc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1Br,20000.0
NC(=O)c1c(NC(=O)C(=O)N2CCOCC2)sc2c1CCCC2,20000.0
Cc1nc2cc(NC(=O)c3ccc([N+](=O)[O-])s3)ccc2s1,20000.0
COc1ccc(C)cc1NC(=O)CSc1ccc(-c2ccco2)nn1,20000.0
O=C(CN1C(=O)c2cccnc2Oc2ccc(Cl)cc21)NCCCc1ccccc1,20000.0
O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccco1,20000.0
CC(=O)NC(c1ccco1)c1ccc2cccnc2c1O,20000.0
COc1cccc(Cn2c(NCc3cccnc3)nc3c2c(=O)n(C)c(=O)n3C)c1,20000.0
CC(C)COc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CC(C)(C)OC3)cc1,20000.0
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4ccno4)c3)cc2C(F)(F)F)CC1,20000.0
Cc1c(Nc2c3ccccc3nc3ccccc23)c(=O)n(-c2ccccc2)n1C,20000.0
O=C(NC(=S)N1CCN(c2ccc(F)cc2)CC1)c1cccs1,20000.0
COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,20000.0
COc1cc(/C=C2/C(=O)NN(c3cccc(Cl)c3)C2=O)cc(Br)c1O,20000.0
Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,20000.0
COC(=O)c1scc(C#N)c1NN=C(C#N)S(=O)(=O)c1ccc(Cl)cc1,20000.0
COC(=O)c1ccc2c(=O)[nH]c(CCl)nc2c1,20000.0
[C]C([C])=[C][C]c1c([O])cc2oc3c([C][C]=C([C])[C])c([O])c([O])c([C][C]=C([C])[C])c3c(=O)c2c1[O],20000.0
Cc1cc(C(=O)COc2cccnc2[N+](=O)[O-])c(C)n1Cc1cccs1,20000.0
CC(C=Cc1ccccc1)=NNC(=O)c1cccc(Br)c1,20000.0
Fc1ccc(NC(=S)Nc2nccs2)cc1,20000.0
COc1cc2ncnc(NCCc3ccccc3)c2cc1OC,20000.0
Cc1nonc1C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,20000.0
Nc1nonc1C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,20000.0
CCn1c(=O)c2cnc3c(OC)cccc3c2n(C(C)C)c1=O,20000.0
CCc1ccc(CN(C)C(=O)CCc2nc3ccccc3n(-c3ccc(OC)cc3)c2=O)cc1,20000.0
CCn1c(=O)c2cnc3c(C(C)C)cccc3c2n(C2CCCC2)c1=O,20000.0
c1ccc(CC2CCN(c3ncnc4sccc34)CC2)cc1,20000.0
CSC(=S)NN=Cc1ccc(Br)cc1,20000.0
CC(C)c1ccc(-c2csc(NC(=O)c3cccs3)c2C(=O)O)cc1,20000.0
CCSCCSP(=O)(OC)OC,20570.0
CCOC(=O)CCCCn1ccc2cc(OC)c(OC)cc2c1=O,21000.0
CCOC(=O)CCCn1cnc2cc(OC)c(OC)c(Cl)c2c1=O,22000.0
COC(=O)/C=C\Cn1c(=O)c2nccnc2n(C)c1=O,25000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(Nc2cncnc2)nn1,25000.0
N#CC1(c2ccccc2)CCN(S(=O)(=O)c2cnc3ccc(Cl)nn23)CC1,25000.0
CCOC(=O)CCCn1c(=O)c2nsnc2n(C)c1=O,25000.0
c1ccc(-c2cccc3ccncc23)cc1,25300.0
COc1cccc(CNS(=O)(=O)c2cnc3ccc(-c4ccc(S(C)(=O)=O)cc4)nn23)c1,28000.0
O=S(=O)(c1cnc2ccc(-c3cncc(F)c3)nn12)N1CCN(c2ccccn2)CC1,28000.0
NS(=O)(=O)c1cnc2ccc(Cl)nn12,28000.0
O=S(=O)(c1cnc2ccc(Cl)nn12)N1CCN(Cc2ccccc2)CC1,30000.0
O=S(=O)(NCC1CCCO1)c1cnc2ccc(Cl)nn12,30000.0
O=S(=O)(c1cnc2ccc(Cl)nn12)N1CCN(c2ccccc2)CC1,30000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(N[C@@H]2CCCN(CC(F)(F)F)C2)nn1,32000.0
COc1cc2ccnc(Nc3cccc(Cl)c3)c2cc1OC,33000.0
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,34000.0
OCCNc1ccc(-c2c(O)cc(Cl)cc2Cl)nn1,35000.0
COc1cc2ccnc(Nc3ccc(Cl)cc3)c2cc1OC,35000.0
CCOC(=O)CCCn1cc([N+](=O)[O-])c2cc(OC)c(OC)cc2c1=O,35000.0
Cc1cc(-c2c(C)cc(C(F)(F)F)cc2O)nnc1N[C@H]1C[C@@](C)(O)C1,35000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(NC2CCCC2O)nn1,37000.0
COc1cc2ccnc(Nc3cccc(Br)c3)c2cc1OC,37000.0
CCOC(=O)CCCn1cc(N)c2cc(OC)c(OC)cc2c1=O,37000.0
COc1cc2ccnc(Nc3ccc(Br)cc3)c2cc1OC,38000.0
COc1cc(OC)cc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)c1,39000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(NC[C@](C)(O)CO)nn1,41000.0
O=C1Nc2ccc(S(=O)(=O)Nc3ccc(O)c(Cl)c3)c3cccc1c23,42300.0
Cc1cc(N[C@H]2C[C@@](C)(O)C2)nnc1-c1ccc(C(F)(F)F)cc1O,45000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(N[C@@H]2CCCN(C[C@@H](C)O)C2)nn1,45000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(N[C@H]2C[C@](O)(C(F)(F)F)C2)nn1,46000.0
COC1C(COC(=O)CCC(=O)OC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)OC(O)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,46000.0
COc1ccc2c(c1F)C(=O)N(C[C@]1(C#Cc3ccc(CN4CCN(C5CCCCC5)CC4)cc3)NC(=O)NC1=O)C2,46300.0
CCOC(=O)CCCn1cnc2cc(O)c(O)cc2c1=O,48000.0
CCOC(=O)CCCn1c(Cl)nc2cc(OC)c(OC)cc2c1=O,48000.0
CCOC(=O)CCn1ccc2cc(OC)c(OC)cc2c1=O,50000.0
CCCCCCn1c(=O)c2c(n(C)c1=O)NC(O)N2,50000.0
CCCCOc1cc(C[C@@H]2CNC(=O)N2)ccc1OC,50000.0
COC(=O)N1CCC(n2c(=O)n(-c3cccc(Cl)c3)c(=O)c3cnc4c(OC)cccc4c32)CC1,50000.0
NC(=O)CC(c1ccc2ccccc2c1)N1C(=O)c2ccccc2C1=O,51000.0
CCOC(=O)CCCn1cc(Br)c2cc(OC)c(OC)cc2c1=O,51000.0
CCNC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccccc2C1=O,53000.0
Cc1cc(NCC(C)(C)O)nnc1-c1c(C)cc(C(F)(F)F)cc1O,55000.0
CCCOc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OCCC,55000.0
CCOC(=O)CCCn1c(=O)c2ccccc2n(C)c1=O,55000.0
COc1cc2ccnc(NCCO)c2cc1OC,55000.0
CCOC(=O)CCCn1c(=O)c2c(nc(Br)n2C)n(C)c1=O,60000.0
COc1ccc(C(CC(=O)O)N2C(=O)c3ccccc3C2=O)cc1OC,60000.0
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1,62000.0
COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cccc([N+](=O)[O-])c2C1=O,64000.0
CCOC(=O)CCCOc1nc(Cl)nc2cc(OC)c(OC)cc12,68000.0
NC(=O)CC(c1ccc(Cl)c(Cl)c1)N1C(=O)c2ccccc2C1=O,70000.0
CCCCCCCn1c(=O)c2nsnc2n(C)c1=O,75000.0
Cc1cc(OC(F)(F)F)cc(O)c1-c1ccc(N[C@@H]2CC[C@@H](CO)N(C)C2)nn1,77000.0
COc1ccc(C(CC(=O)NCc2ccccc2)N2C(=O)c3ccccc3C2=O)cc1OC,84000.0
Cc1cc(C(F)(F)F)cc(O)c1-c1ccc(N[C@H]2CCC[C@H](O)C2)nn1,84000.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,85000.0
Oc1cc(C(F)(F)F)cc(Cl)c1-c1ccc(N[C@H]2C[C@H](O)C2)nn1,85000.0
N#Cc1cccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)c1,89000.0
CCOC(=O)CCCn1c(=O)c2c([nH]c(=S)n2C)n(C)c1=O,100000.0
